player_name,innings_batted,runs_scored,balls_faced,dots,ones,twos,threes,fours,sixes,times_dismissed,batting_average,strike_rate,boundary_pct,innings_bowled,legal_balls_bowled,runs_conceded,wickets_taken,wides_bowled,noballs_bowled,dots_bowled,overs_bowled,economy_rate,bowling_average,bowling_strike_rate,batting_cluster,bowling_cluster
V Barboza,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,60.0,80.0,2.0,15.0,1.0,45.0,10.0,8.0,40.0,30.0,-1,0
V Baskaran,15.0,53.0,86.0,44.0,38.0,4.0,1.0,1.0,0.0,10.0,5.3,61.63,0.01,31.0,575.0,706.0,28.0,14.0,0.0,251.0,95.83,7.37,25.21,20.54,3,3
V Buruka,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,81.0,83.0,7.0,4.0,1.0,46.0,13.5,6.15,11.86,11.57,-1,2
V Dhaniram,1.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,300.0,0.5,6.0,132.0,91.0,6.0,1.0,0.0,77.0,22.0,4.14,15.17,22.0,-1,2
V Frank,8.0,87.0,97.0,50.0,35.0,8.0,0.0,9.0,0.0,5.0,17.4,89.69,0.09,3.0,42.0,54.0,0.0,1.0,1.0,16.0,7.0,7.71,0.0,0.0,0,1
V Ganesan,32.0,492.0,468.0,213.0,170.0,56.0,0.0,51.0,1.0,23.0,21.39,105.13,0.11,29.0,468.0,451.0,22.0,7.0,0.0,215.0,78.0,5.78,20.5,21.27,0,2
V Hampihallikar,3.0,15.0,41.0,32.0,7.0,2.0,0.0,1.0,0.0,3.0,5.0,36.59,0.02,5.0,54.0,99.0,0.0,2.0,0.0,13.0,9.0,11.0,0.0,0.0,3,1
V Hamunyela,16.0,39.0,67.0,49.0,19.0,4.0,0.0,3.0,0.0,5.0,7.8,58.21,0.04,50.0,952.0,756.0,45.0,52.0,2.0,592.0,158.67,4.76,16.8,21.16,3,2
V Hettiarachchi,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,0.0,1.0,6.0,12.0,0.0,0.0,0.0,1.0,1.0,12.0,0.0,0.0,-1,-1
V Hirlal,13.0,130.0,194.0,129.0,48.0,13.0,0.0,11.0,2.0,11.0,11.82,67.01,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1
V Hristov,2.0,7.0,11.0,9.0,1.0,3.0,0.0,0.0,0.0,2.0,3.5,63.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
V Igbinedion,10.0,156.0,215.0,155.0,45.0,10.0,0.0,20.0,1.0,9.0,17.33,72.56,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1
V Iriho,4.0,28.0,56.0,36.0,16.0,4.0,0.0,1.0,0.0,4.0,7.0,50.0,0.02,5.0,96.0,77.0,3.0,1.0,0.0,54.0,16.0,4.81,25.67,32.0,3,2
V Jagannivasan,5.0,21.0,35.0,30.0,11.0,1.0,0.0,2.0,0.0,4.0,5.25,60.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,-1
V Jatinder Kumar,4.0,18.0,21.0,12.0,6.0,0.0,0.0,3.0,0.0,3.0,6.0,85.71,0.14,6.0,138.0,149.0,6.0,0.0,0.0,64.0,23.0,6.48,24.83,23.0,-1,3
V Jayant,6.0,28.0,53.0,33.0,16.0,2.0,0.0,2.0,0.0,5.0,5.6,52.83,0.04,4.0,47.0,76.0,1.0,2.0,2.0,16.0,7.83,9.7,76.0,47.0,3,1
V Jesrani,10.0,79.0,182.0,127.0,61.0,7.0,0.0,1.0,0.0,9.0,8.78,43.41,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,-1
V Kai,3.0,16.0,43.0,36.0,10.0,1.0,0.0,1.0,0.0,2.0,8.0,37.21,0.02,3.0,54.0,56.0,0.0,4.0,1.0,28.0,9.0,6.22,0.0,0.0,3,1
V Khanduri,3.0,9.0,20.0,15.0,3.0,3.0,0.0,0.0,0.0,2.0,4.5,45.0,0.0,4.0,72.0,99.0,5.0,5.0,0.0,31.0,12.0,8.25,19.8,14.4,-1,0
V Kohli,112.0,3969.0,2917.0,931.0,1348.0,257.0,7.0,349.0,115.0,81.0,49.0,136.06,0.16,13.0,152.0,204.0,4.0,2.0,1.0,46.0,25.33,8.05,51.0,38.0,2,1
V Kostova,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
V Krishnamurthy,37.0,489.0,450.0,196.0,178.0,39.0,1.0,47.0,7.0,26.0,18.81,108.67,0.12,1.0,6.0,4.0,0.0,0.0,0.0,5.0,1.0,4.0,0.0,0.0,0,-1
V Langiatu,26.0,409.0,525.0,336.0,138.0,38.0,1.0,48.0,0.0,26.0,15.73,77.9,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1
V Mahajan,11.0,127.0,179.0,106.0,63.0,11.0,0.0,9.0,1.0,10.0,12.7,70.95,0.06,11.0,198.0,167.0,6.0,8.0,0.0,113.0,33.0,5.06,27.83,33.0,0,2
V Mansale,12.0,42.0,86.0,62.0,23.0,4.0,1.0,2.0,0.0,11.0,3.82,48.84,0.02,23.0,420.0,409.0,23.0,58.0,10.0,302.0,70.0,5.84,17.78,18.26,3,2
V Marghashayam,4.0,5.0,8.0,3.0,5.0,0.0,0.0,0.0,0.0,3.0,1.67,62.5,0.0,4.0,60.0,102.0,4.0,0.0,0.0,22.0,10.0,10.2,25.5,15.0,-1,1
V Mbazo,33.0,332.0,378.0,204.0,119.0,30.0,8.0,22.0,6.0,29.0,11.45,87.83,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1
V Mitari,5.0,4.0,11.0,7.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,36.36,0.0,12.0,198.0,218.0,12.0,22.0,4.0,127.0,33.0,6.61,18.17,16.5,-1,3
V Mwansa,2.0,1.0,22.0,25.0,1.0,0.0,0.0,0.0,0.0,2.0,0.5,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
V NIkolova,3.0,26.0,47.0,45.0,10.0,2.0,0.0,3.0,0.0,3.0,8.67,55.32,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,-1
V Nagpaul,2.0,4.0,6.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,4.0,66.67,0.0,5.0,102.0,104.0,5.0,2.0,0.0,45.0,17.0,6.12,20.8,20.4,-1,3
V Nehoume,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
V Nikolova,11.0,61.0,91.0,65.0,23.0,9.0,0.0,5.0,0.0,11.0,5.55,67.03,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,-1
V Ooko,38.0,428.0,538.0,328.0,172.0,31.0,0.0,47.0,1.0,29.0,14.76,79.55,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1
V Pasupathy,3.0,16.0,46.0,37.0,10.0,1.0,0.0,1.0,0.0,3.0,5.33,34.78,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,-1
V Permaul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,0.0,2.0,0.0,3.0,0.5,16.0,0.0,0.0,-1,-1
V Phiri,7.0,6.0,24.0,20.0,4.0,1.0,0.0,0.0,0.0,3.0,2.0,25.0,0.0,11.0,203.0,176.0,15.0,12.0,1.0,118.0,33.83,5.2,11.73,13.53,-1,2
V Poglitsch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,16.0,0.0,3.0,2.0,5.0,1.0,16.0,0.0,0.0,-1,-1
V Pulibanti,7.0,29.0,53.0,48.0,9.0,0.0,0.0,5.0,0.0,5.0,5.8,54.72,0.09,1.0,12.0,15.0,1.0,2.0,0.0,7.0,2.0,7.5,15.0,12.0,0,-1
V Rathinasamy,4.0,25.0,53.0,42.0,9.0,1.0,0.0,2.0,1.0,4.0,6.25,47.17,0.06,3.0,36.0,37.0,2.0,5.0,0.0,24.0,6.0,6.17,18.5,18.0,3,3
V Ravindran,19.0,575.0,395.0,198.0,116.0,27.0,1.0,66.0,23.0,18.0,31.94,145.57,0.23,2.0,40.0,20.0,4.0,0.0,0.0,24.0,6.67,3.0,5.0,10.0,1,1
V Redkar,4.0,83.0,117.0,98.0,27.0,12.0,0.0,8.0,0.0,3.0,27.67,70.94,0.07,1.0,6.0,6.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,1,-1
V Romani,3.0,3.0,14.0,12.0,3.0,0.0,0.0,0.0,0.0,2.0,1.5,21.43,0.0,1.0,6.0,9.0,0.0,1.0,6.0,11.0,1.0,9.0,0.0,0.0,-1,-1
V Saini,43.0,1000.0,785.0,275.0,360.0,70.0,2.0,89.0,23.0,31.0,32.26,127.39,0.14,44.0,853.0,1037.0,39.0,73.0,4.0,444.0,142.17,7.29,26.59,21.87,1,3
V Sehwag,17.0,386.0,261.0,116.0,80.0,18.0,2.0,42.0,16.0,15.0,25.73,147.89,0.22,1.0,6.0,20.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,1,-1
V Shankar,4.0,101.0,73.0,37.0,21.0,3.0,0.0,11.0,5.0,4.0,25.25,138.36,0.22,6.0,126.0,191.0,5.0,7.0,2.0,48.0,21.0,9.1,38.2,25.2,1,0
V Shaw,12.0,109.0,139.0,92.0,27.0,15.0,0.0,7.0,4.0,10.0,10.9,78.42,0.08,4.0,43.0,41.0,3.0,2.0,0.0,20.0,7.17,5.72,13.67,14.33,0,2
V Shetty,2.0,11.0,13.0,6.0,7.0,0.0,0.0,1.0,0.0,1.0,11.0,84.62,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
V Shukla,21.0,396.0,277.0,90.0,129.0,17.0,1.0,35.0,15.0,17.0,23.29,142.96,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-1
V Sibanda,25.0,498.0,482.0,249.0,153.0,28.0,5.0,52.0,11.0,24.0,20.75,103.32,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1
V Stolle,7.0,54.0,92.0,56.0,30.0,8.0,0.0,2.0,0.0,5.0,10.8,58.7,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1
V Subha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,32.0,1.0,2.0,0.0,15.0,5.0,6.4,32.0,30.0,-1,-1
V Sukumaran,8.0,151.0,124.0,68.0,33.0,8.0,0.0,15.0,7.0,8.0,18.88,121.77,0.18,2.0,12.0,29.0,1.0,1.0,1.0,5.0,2.0,14.5,29.0,12.0,1,-1
V Tafea,4.0,14.0,23.0,16.0,4.0,3.0,0.0,1.0,0.0,2.0,7.0,60.87,0.04,4.0,42.0,60.0,0.0,10.0,1.0,32.0,7.0,8.57,0.0,0.0,-1,0
V Tari,1.0,3.0,14.0,12.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,21.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
V Thari Thari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,47.0,1.0,3.0,2.0,7.0,3.0,15.67,47.0,18.0,-1,-1
V Vasquez,9.0,183.0,195.0,118.0,45.0,24.0,6.0,18.0,0.0,8.0,22.88,93.85,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-1
V Vijh,38.0,727.0,647.0,303.0,254.0,54.0,5.0,50.0,25.0,32.0,22.72,112.36,0.12,35.0,671.0,896.0,39.0,28.0,0.0,248.0,111.83,8.01,22.97,17.21,1,0
V Vira,9.0,20.0,68.0,52.0,18.0,1.0,0.0,0.0,0.0,2.0,10.0,29.41,0.0,22.0,432.0,300.0,27.0,17.0,1.0,293.0,72.0,4.17,11.11,16.0,0,2
V Vithanage,2.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.5,25.0,0.0,4.0,90.0,77.0,4.0,4.0,0.0,47.0,15.0,5.13,19.25,22.5,-1,2
V Viyaskanth,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,28.0,0.0,0.0,0.0,9.0,4.0,7.0,0.0,0.0,-1,-1
V Volfova,4.0,10.0,29.0,36.0,2.0,2.0,0.0,1.0,0.0,3.0,3.33,34.48,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
V Zanko,9.0,57.0,150.0,127.0,27.0,3.0,0.0,6.0,0.0,9.0,6.33,38.0,0.04,5.0,40.0,56.0,3.0,3.0,1.0,21.0,6.67,8.4,18.67,13.33,3,0
V Zimonjic,22.0,220.0,199.0,93.0,75.0,18.0,1.0,22.0,3.0,15.0,14.67,110.55,0.13,29.0,589.0,769.0,27.0,32.0,5.0,325.0,98.17,7.83,28.48,21.81,0,0
VB Chikkannaiah,20.0,416.0,413.0,223.0,137.0,35.0,4.0,30.0,12.0,19.0,21.89,100.73,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1
VB Viyala,10.0,47.0,75.0,65.0,17.0,13.0,0.0,1.0,0.0,5.0,9.4,62.67,0.01,7.0,84.0,106.0,5.0,29.0,4.0,78.0,14.0,7.57,21.2,16.8,3,3
VB van Jaarsveld,3.0,15.0,23.0,10.0,12.0,0.0,1.0,0.0,0.0,3.0,5.0,65.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
VC Ahir,3.0,27.0,22.0,12.0,6.0,1.0,1.0,1.0,2.0,2.0,13.5,122.73,0.14,2.0,36.0,53.0,0.0,0.0,0.0,11.0,6.0,8.83,0.0,0.0,-1,1
VD Adewoye,41.0,431.0,355.0,180.0,103.0,28.0,6.0,35.0,19.0,33.0,13.06,121.41,0.15,21.0,287.0,382.0,17.0,11.0,3.0,116.0,47.83,7.99,22.47,16.88,0,0
VD Philander,4.0,14.0,28.0,17.0,12.0,1.0,0.0,0.0,0.0,4.0,3.5,50.0,0.0,6.0,83.0,114.0,4.0,4.0,0.0,43.0,13.83,8.24,28.5,20.75,-1,0
VE Tembo,14.0,138.0,131.0,76.0,33.0,9.0,1.0,12.0,6.0,12.0,11.5,105.34,0.14,3.0,36.0,83.0,1.0,4.0,1.0,13.0,6.0,13.83,83.0,36.0,0,1
VF Bomnyuy,2.0,4.0,8.0,6.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
VJ Kingma,5.0,9.0,17.0,9.0,7.0,1.0,0.0,0.0,0.0,2.0,4.5,52.94,0.0,24.0,476.0,603.0,21.0,37.0,7.0,278.0,79.33,7.6,28.71,22.67,-1,3
VL Mukesh,4.0,10.0,16.0,13.0,1.0,0.0,1.0,0.0,1.0,4.0,2.5,62.5,0.06,4.0,48.0,64.0,0.0,0.0,0.0,21.0,8.0,8.0,0.0,0.0,-1,1
VM Andrew,5.0,32.0,60.0,51.0,16.0,2.0,0.0,3.0,0.0,5.0,6.4,53.33,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,-1
VM Nyauchi,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,33.33,0.0,2.0,42.0,66.0,3.0,1.0,0.0,13.0,7.0,9.43,22.0,14.0,-1,0
VM Vaghela,1.0,29.0,32.0,12.0,15.0,3.0,0.0,2.0,0.0,1.0,29.0,90.62,0.06,3.0,60.0,40.0,7.0,1.0,0.0,34.0,10.0,4.0,5.71,8.57,1,1
VN Veetil,4.0,56.0,55.0,24.0,24.0,3.0,0.0,2.0,3.0,2.0,28.0,101.82,0.09,7.0,124.0,165.0,4.0,1.0,0.0,36.0,20.67,7.98,41.25,31.0,1,0
VP Thamotharam,52.0,1179.0,827.0,355.0,289.0,60.0,4.0,77.0,75.0,45.0,26.2,142.56,0.18,45.0,737.0,952.0,31.0,62.0,3.0,355.0,122.83,7.75,30.71,23.77,1,0
VR Iyer,7.0,133.0,82.0,29.0,36.0,2.0,1.0,15.0,5.0,4.0,33.25,162.2,0.24,4.0,55.0,75.0,5.0,1.0,0.0,20.0,9.17,8.18,15.0,11.0,1,0
VR Vanitha,4.0,68.0,59.0,32.0,14.0,4.0,0.0,10.0,1.0,4.0,17.0,115.25,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1
VRB Arachchige,1.0,5.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,166.67,0.33,4.0,54.0,83.0,2.0,2.0,0.0,17.0,9.0,9.22,41.5,27.0,-1,0
VRCF Poubel,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
VS D'Souza,2.0,5.0,7.0,5.0,3.0,1.0,0.0,0.0,0.0,1.0,5.0,71.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
VS Padhaal,25.0,401.0,385.0,195.0,142.0,32.0,1.0,36.0,8.0,22.0,18.23,104.16,0.11,1.0,6.0,12.0,0.0,0.0,0.0,1.0,1.0,12.0,0.0,0.0,0,-1
VS Solanki,3.0,76.0,61.0,24.0,22.0,4.0,0.0,10.0,1.0,3.0,25.33,124.59,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-1
VS Wategaonkar,1.0,14.0,14.0,3.0,10.0,0.0,0.0,1.0,0.0,1.0,14.0,100.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
VV Morea,3.0,25.0,27.0,11.0,13.0,0.0,0.0,3.0,0.0,3.0,8.33,92.59,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
Vaishnave Mahesh,32.0,111.0,167.0,111.0,42.0,17.0,1.0,8.0,0.0,20.0,5.55,66.47,0.05,83.0,1533.0,1229.0,107.0,54.0,2.0,922.0,255.5,4.81,11.49,14.33,3,2
Vaishnavi Sharma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,114.0,119.0,5.0,2.0,1.0,44.0,19.0,6.26,23.8,22.8,-1,3
Vathana Sreemurugavel,9.0,54.0,126.0,102.0,30.0,4.0,0.0,4.0,0.0,5.0,10.8,42.86,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1
Vichanath Singh,9.0,54.0,95.0,57.0,33.0,6.0,0.0,1.0,0.0,7.0,7.71,56.84,0.01,11.0,213.0,204.0,6.0,4.0,0.0,98.0,35.5,5.75,34.0,35.5,3,2
Vikramjit Singh,27.0,400.0,354.0,178.0,104.0,28.0,2.0,33.0,17.0,27.0,14.81,112.99,0.14,8.0,99.0,163.0,6.0,1.0,2.0,27.0,16.5,9.88,27.17,16.5,0,0
Viktoria Frey,15.0,141.0,180.0,138.0,62.0,15.0,0.0,11.0,0.0,13.0,10.85,78.33,0.06,15.0,303.0,322.0,19.0,101.0,17.0,303.0,50.5,6.38,16.95,15.95,0,3
Vimal Kumar,2.0,18.0,36.0,21.0,12.0,3.0,0.0,0.0,0.0,1.0,18.0,50.0,0.0,2.0,36.0,67.0,0.0,0.0,0.0,10.0,6.0,11.17,0.0,0.0,0,1
Vinay Iyer,1.0,6.0,10.0,8.0,2.0,0.0,0.0,1.0,0.0,1.0,6.0,60.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
Vinay Ravi,25.0,198.0,192.0,92.0,57.0,23.0,1.0,14.0,6.0,16.0,12.38,103.12,0.1,38.0,704.0,797.0,35.0,41.0,2.0,416.0,117.33,6.79,22.77,20.11,0,3
Vineet Shah,9.0,122.0,140.0,61.0,68.0,4.0,0.0,10.0,1.0,7.0,17.43,87.14,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1
Vinod Kumar,1.0,3.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
Vinu Kumar,40.0,552.0,751.0,465.0,259.0,55.0,5.0,42.0,0.0,30.0,18.4,73.5,0.06,30.0,468.0,426.0,24.0,40.0,3.0,295.0,78.0,5.46,17.75,19.5,0,2
Virandeep Singh,97.0,2892.0,2299.0,967.0,920.0,133.0,4.0,257.0,111.0,80.0,36.15,125.79,0.16,83.0,1533.0,1429.0,99.0,38.0,0.0,743.0,255.5,5.59,14.43,15.48,1,2
Virendra Kumar,4.0,22.0,19.0,7.0,7.0,2.0,1.0,2.0,0.0,2.0,11.0,115.79,0.11,4.0,60.0,73.0,4.0,1.0,1.0,35.0,10.0,7.3,18.25,15.0,-1,3
Virk Ali,6.0,140.0,148.0,74.0,50.0,15.0,0.0,9.0,4.0,5.0,28.0,94.59,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-1
Vishal Sharma,8.0,65.0,94.0,58.0,28.0,8.0,1.0,3.0,1.0,8.0,8.12,69.15,0.04,2.0,18.0,38.0,1.0,4.0,0.0,8.0,3.0,12.67,38.0,18.0,3,-1
Vishaul Singh,8.0,70.0,105.0,55.0,42.0,10.0,0.0,2.0,0.0,7.0,10.0,66.67,0.02,2.0,30.0,42.0,2.0,0.0,0.0,13.0,5.0,8.4,21.0,15.0,3,-1
Vishil Patel,7.0,15.0,42.0,30.0,11.0,2.0,0.0,0.0,0.0,3.0,5.0,35.71,0.0,13.0,228.0,272.0,14.0,5.0,0.0,105.0,38.0,7.16,19.43,16.29,3,3
Vivek Dixit,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,8.0,0.0,0.0,0.0,2.0,1.0,8.0,0.0,0.0,-1,-1
Vraj Patel,6.0,10.0,16.0,10.0,5.0,1.0,1.0,0.0,0.0,2.0,5.0,62.5,0.0,57.0,1242.0,1115.0,80.0,26.0,0.0,669.0,207.0,5.39,13.94,15.52,-1,2
Vritti Dahiya,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
W Barresi,37.0,750.0,644.0,265.0,258.0,50.0,2.0,65.0,21.0,28.0,26.79,116.46,0.13,3.0,34.0,49.0,2.0,0.0,0.0,14.0,5.67,8.65,24.5,17.0,1,0
W Behr,4.0,19.0,18.0,6.0,9.0,1.0,0.0,2.0,0.0,3.0,6.33,105.56,0.11,6.0,108.0,107.0,8.0,1.0,0.0,58.0,18.0,5.94,13.38,13.5,-1,2
W Boshoff,15.0,217.0,251.0,130.0,94.0,20.0,3.0,14.0,3.0,13.0,16.69,86.45,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1
W Dlamini,2.0,6.0,12.0,6.0,6.0,0.0,0.0,0.0,0.0,2.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1
W Ginindza,11.0,18.0,69.0,62.0,12.0,1.0,0.0,1.0,0.0,11.0,1.64,26.09,0.01,7.0,112.0,199.0,5.0,26.0,14.0,82.0,18.67,10.66,39.8,22.4,3,1
W Hornero-Garcia,21.0,407.0,429.0,274.0,115.0,45.0,10.0,43.0,0.0,17.0,23.94,94.87,0.1,8.0,118.0,172.0,5.0,21.0,0.0,65.0,19.67,8.75,34.4,23.6,1,0
W Kevin,1.0,4.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,80.0,0.2,1.0,6.0,9.0,0.0,1.0,0.0,2.0,1.0,9.0,0.0,0.0,-1,-1
W Kokaua,1.0,2.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,0.0,4.0,60.0,105.0,6.0,7.0,1.0,28.0,10.0,10.5,17.5,10.0,-1,1
W Liengprasert,16.0,112.0,162.0,84.0,62.0,17.0,0.0,4.0,0.0,11.0,10.18,69.14,0.02,11.0,134.0,105.0,11.0,4.0,1.0,68.0,22.33,4.7,9.55,12.18,3,2
W Madhevere,65.0,1164.0,1006.0,427.0,385.0,75.0,7.0,128.0,16.0,56.0,20.79,115.71,0.14,35.0,408.0,472.0,15.0,13.0,1.0,163.0,68.0,6.94,31.47,27.2,1,3
W Matabwa,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,27.0,0.0,1.0,0.0,8.0,3.0,9.0,0.0,0.0,-1,-1
W Maximo,11.0,120.0,172.0,107.0,51.0,13.0,1.0,10.0,0.0,11.0,10.91,69.77,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1
W McClintock,4.0,34.0,38.0,20.0,12.0,3.0,0.0,4.0,0.0,3.0,11.33,89.47,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1
W Miyauchi,25.0,408.0,401.0,174.0,162.0,39.0,2.0,36.0,3.0,19.0,21.47,101.75,0.1,1.0,6.0,3.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0,-1
W Moutswi,21.0,171.0,252.0,159.0,71.0,30.0,4.0,7.0,0.0,14.0,12.21,67.86,0.03,19.0,348.0,245.0,18.0,46.0,5.0,271.0,58.0,4.22,13.61,19.33,0,2
W Mwatile,75.0,893.0,1085.0,635.0,319.0,76.0,8.0,77.0,15.0,58.0,15.4,82.3,0.08,85.0,1726.0,1284.0,70.0,146.0,8.0,1273.0,287.67,4.46,18.34,24.66,0,2
W Nalisa,13.0,80.0,75.0,28.0,34.0,6.0,0.0,7.0,1.0,7.0,11.43,106.67,0.11,22.0,461.0,559.0,26.0,29.0,2.0,210.0,76.83,7.28,21.5,17.73,0,3
W Ngowhuad,8.0,6.0,18.0,13.0,4.0,1.0,0.0,0.0,0.0,3.0,2.0,33.33,0.0,12.0,193.0,312.0,17.0,10.0,2.0,94.0,32.17,9.7,18.35,11.35,-1,1
